unique_gene_symbol,hy_LRT_padj,fore_LRT_padj,med_LRT_padj,adr_LRT_padj,liv_LRT_padj,kid_LRT_padj,cluster_f,cluster_h,cluster_m,gene_id,source,orf_len,exons,rna_len,novel,min_sig,domains,br_expr,nonbr_expr,transcript_id,majiq_directed
Rhou,1.2020066317393675e-4,0.0036756791426696945,2.612282816781357e-7,0.08191689409215284,0.5470602529528237,NA,insig,Cold_low_EM,Cold_low_EM,gene4253,reference,213,2,3506,0,2.612282816781357e-7,0,1,1,rna7694,0
Insm1,9.410845537160519e-27,NA,NA,0.1421043215362442,NA,NA,filtered,Cold_low_EM,filtered,gene4257,reference,351,2,2367,0,9.410845537160519e-27,0,1,1,rna7700,0
Crnkl1,6.974176082677937e-11,7.2325674171205276e-6,2.081812827694734e-11,3.810563969557324e-7,1.4298570010075435e-5,2.9631506073711345e-7,Cold_low_EM,Cold_low_EM,Cold_low_EM,gene4259,reference,687,14,3962,0,2.081812827694734e-11,0,1,1,rna7703,0
Rin2,7.398553577694728e-13,3.34825712572872e-10,3.019513043197481e-14,0.0029030696527772718,0.12170713471601215,1.5852100646723931e-15,Cold_low_EM,Cold_low_EM,Cold_low_EM,gene4261,reference,899,12,4488,0,3.019513043197481e-14,0,1,1,rna7707,0
Slc24a3,2.5916596061400446e-9,5.5547871921682135e-5,0.06101748607583492,0.12008420755964444,NA,0.46221093216691433,Unassigned,Unassigned,insig,gene4263,reference,596,16,3644,0,2.5916596061400446e-9,0,1,1,rna7717,0
Dtd1,3.0525525411761813e-9,5.956555084699497e-6,5.005902124144033e-4,2.068101699917511e-7,0.046682937467990314,6.669610057828173e-5,Cold_high_EH,Cold_high_EH,Cold_high_EM,gene4268,reference,209,6,1907,0,3.0525525411761813e-9,0,1,1,rna7722,0
Rrbp1,2.7173652372672097e-4,5.918865107897287e-4,5.422178427680345e-4,1.317528792054523e-4,1.448113380501743e-7,0.9482432032981017,Winter_high,Winter_high,Cold_high_EM,gene4282,reference,1550,23,5230,0,2.7173652372672097e-4,0,1,1,rna7746,0
Dstn,1.0669104583163774e-9,0.0025740641106862766,0.0019554499888331197,0.0023380081008544064,0.17075561455596672,0.10419300069780602,insig,Winter_high,insig,gene4283,reference,165,4,1988,0,1.0669104583163774e-9,0,1,1,rna7749,0
Pcsk2,6.138217296342111e-6,0.859801864517755,0.005075359093500509,0.009895797808306404,NA,NA,insig,Cold_high_EH,insig,gene4285,reference,638,12,2475,0,6.138217296342111e-6,0,1,1,rna7751,0
Snrpb2,2.2226297600699873e-9,0.029711068076967922,3.721465260159786e-4,0.011518542012433597,0.035833931219160835,0.36394182029067507,insig,Winter_high,Unassigned,gene4289,reference,225,7,1113,0,2.2226297600699873e-9,0,1,1,rna7755,0
Macrod2,1.5453147760098435e-18,3.585471246710992e-8,8.76465942732729e-4,0.2879795192589484,NA,0.03460423271287771,Winter_low,Winter_low,Winter_low,gene4291,reference,475,19,4212,0,1.5453147760098435e-18,0,1,1,rna7762,0
Flrt3,5.666560119447639e-32,4.328166515179632e-18,0.0033514435585898176,NA,NA,0.006823801418416507,Cold_low_EH,Cold_low_EM,insig,gene4293,reference,649,3,4308,0,5.666560119447639e-32,0,1,1,rna7764,0
Esf1,9.110432889470749e-8,0.10237365211176742,0.0010752768536189516,0.10892352184038379,9.586536237557148e-8,1.713308778369879e-5,insig,Cold_low_EM,insig,gene4298,reference,835,14,2639,0,9.110432889470749e-8,0,1,1,rna7771,0
Lynx1,1.8508979527827746e-6,2.137695408669927e-4,0.13467373037133057,0.004517944117869879,NA,0.07920631383580147,Unassigned,Unassigned,insig,gene430,reference,205,4,4102,0,1.8508979527827746e-6,0,1,1,rna866,0
Ism1,1.2747602422681152e-8,NA,0.0352537664435714,0.0014497349247499616,NA,NA,filtered,IBA_low,insig,gene4300,reference,464,6,2625,0,1.2747602422681152e-8,0,1,1,rna7781,0
Jag1,5.282837628459207e-4,0.07759410532707907,0.3315244373784164,0.12172626197138735,0.04948263135104861,1.4127236682467418e-8,insig,Cold_low_EM,insig,gene4306,reference,1218,26,5997,0,5.282837628459207e-4,0,1,1,rna7788,0
Lamp5,3.151962939746374e-7,0.03149951740849464,7.33509771308104e-12,NA,NA,NA,insig,Unassigned,Cold_high_EM,gene4314,reference,272,8,2220,0,7.33509771308104e-12,0,1,0,rna7801,0
Plcb1,6.64559778599932e-4,0.511647324604805,0.39654214288654216,0.20516491768593387,0.12092370967256934,1.0481612533338995e-4,insig,Unassigned,insig,gene4316,reference,1216,32,7052,0,6.64559778599932e-4,0,1,1,rna7810,0
Gpcpd1,4.8141225066668903e-4,0.019883344852546246,1.0407718547370418e-4,0.06351675753216027,0.5673671644053745,2.443633670760072e-4,insig,Unassigned,IBA_low,gene4330,reference,675,21,5429,0,1.0407718547370418e-4,0,1,1,rna7825,0
Pcna,1.2548314464222354e-8,0.06097295243498847,0.0020642779858526827,8.142538458247048e-5,0.04553795772032488,0.033762424264645555,insig,Unassigned,insig,gene4334,reference,261,6,1306,0,1.2548314464222354e-8,0,1,1,rna7834,0
Rassf2,4.721741168906229e-4,2.662733672647683e-4,0.0034871198478604267,0.3830155714224233,0.4381380985295642,NA,Cold_high_EH,Cold_high_EH,insig,gene4338,reference,326,12,5515,0,2.662733672647683e-4,0,1,1,rna7840,0
Prnp,5.473524476713445e-4,5.682665969501333e-14,2.166049776772482e-11,0.3693270660957823,0.16750653279536948,0.17663986238626814,Cold_high_EH,Cold_high_EH,Cold_high_EH,gene4342,reference,247,3,2630,0,5.682665969501333e-14,0,1,1,rna7842,0
Rnf24,5.833857025034758e-10,5.04426628106938e-16,5.039173936823797e-6,0.5831076858288131,NA,0.028043083084959466,Cold_low_EM,Cold_low_EM,Cold_low_EH,gene4348,reference,169,6,8200,0,5.04426628106938e-16,0,1,1,rna7850,0
Mavs,6.094385291287527e-10,2.94066807459653e-4,3.91038421033497e-4,0.003361825919650868,7.577241481950652e-11,8.764270068341228e-5,IBA_high,IBA_high,Cold_low_EM,gene4350,reference,509,7,5805,0,6.094385291287527e-10,0,1,1,rna7855,0
Spef1,1.2531125347510456e-13,7.6969065272912e-21,1.3991810259702898e-10,5.180390295818612e-4,NA,0.5210617130458584,Winter_low,Winter_low,Winter_low,gene4355,reference,343,8,3732,0,7.6969065272912e-21,0,1,1,rna7862,0
CUNH20orf27,2.618689571819344e-10,0.023483824937895522,0.04686880308809338,0.0010775070825827233,0.0014427886934500929,0.24881939401775385,insig,Winter_high,insig,gene4356,reference,174,6,1296,0,2.618689571819344e-10,0,1,1,rna7865,0
CUNH20orf194,9.028646135138865e-19,4.4235877068041645e-14,0.12212307256959869,0.06541327639621614,0.006487672378253854,0.778685128666523,Cold_low_EM,Cold_low_EM,insig,gene4363,reference,1177,37,6807,0,9.028646135138865e-19,0,1,1,rna7872,0
Lzts3,9.860673424315445e-15,0.009899001843940086,7.352412113238498e-5,0.008384965578934832,0.39782437609480975,0.18420932948626453,insig,Winter_low,Unassigned,gene4367,reference,700,6,3659,0,9.860673424315445e-15,0,1,1,rna7878,0
Fastkd5,5.1966923446945684e-05,4.0407349282186396e-4,0.00111300174707256,0.05249262877816737,2.028511540878149e-6,0.34128516738047254,Winter_high,IBA_high,insig,gene4368,reference,844,2,3195,0,5.1966923446945684e-05,0,1,1,rna7885,0
Ubox5,4.881495799189613e-5,1.285491201386686e-5,2.618266390177681e-7,8.275725002998412e-8,NA,0.051243897367785125,Cold_low_EL,Cold_low_EM,Cold_low_EL,gene4369,reference,541,6,2461,0,2.618266390177681e-7,0,1,1,rna7888,0
AVP_like,6.110345233391345e-7,NA,NA,NA,NA,NA,filtered,Winter_low,filtered,gene4370,human_blastn,155,3,765,0,6.110345233391345e-7,1,1,0,rna7890,0
OXT_gene4371,1.978847941158064e-5,NA,NA,NA,NA,NA,filtered,Unassigned,filtered,gene4371,human_blastn,125,3,378,0,1.978847941158064e-5,0,1,0,rna7891,0
OXT_gene4374,7.56844526820547e-5,NA,NA,NA,NA,NA,filtered,Unassigned,filtered,gene4374,human_blastn,124,3,375,0,7.56844526820547e-5,0,1,0,rna7894,0
Ptpra,8.993013663720689e-4,0.005993169387738187,3.4903159814072215e-4,0.3823204527725623,0.0030057322996465334,0.45777633675020085,insig,IBA_low,IBA_low,gene4378,reference,813,23,3149,0,3.4903159814072215e-4,0,1,1,rna7899,0
Ebf4,9.48134235355763e-8,0.029972117596504744,0.16430000913651652,0.27090396662287103,NA,NA,insig,Winter_low,insig,gene4384,reference,603,17,2830,0,9.48134235355763e-8,0,1,1,rna7910,0
Idh3b,5.318214961188114e-15,2.1948617238766552e-4,2.9338843044177167e-10,0.5961589816351168,0.14436062660313606,0.8355529705240644,Cold_high_EM,Winter_high,Cold_high_EM,gene4385,reference,385,12,1571,0,5.318214961188114e-15,0,1,1,rna7913,0
Nop56,9.156031614054269e-8,4.6012378845324627e-4,0.029966496397267645,1.27107881042145e-5,8.734944066758428e-5,0.20100974847038067,Cold_low_EL,Cold_low_EL,insig,gene4386,reference,597,12,1945,0,9.156031614054269e-8,0,1,1,rna7915,0
Adgrb1,2.4154496463868492e-12,0.757458060651484,0.01446476166161428,0.22375487326248852,NA,NA,insig,IBA_low,insig,gene439,reference,1547,31,5214,0,2.4154496463868492e-12,0,1,1,rna875,0
Sirpa,8.07116944633728e-5,0.5074192230560995,0.0018707549042244506,0.3679981086475313,0.0035806639965382104,0.036047927338579325,insig,IBA_low,insig,gene4395,reference,553,9,7334,0,8.07116944633728e-5,0,1,1,rna7933,0
Tsnare1,2.540608031504954e-7,3.88922315590943e-16,2.3935966517870462e-4,1.8685700531896124e-4,0.02301796652748823,0.26329248049097004,Cold_low_EM,Cold_low_EM,Cold_low_EM,gene440,reference,756,11,2814,0,3.88922315590943e-16,0,1,1,rna876,0
Fkbp1a,1.4002764666002744e-5,0.45945720356473857,0.12552195265479812,0.2939672358238939,0.8396974408472772,0.9036531507476098,insig,Winter_high,insig,gene4407,reference,79,4,1479,0,1.4002764666002744e-5,0,1,1,rna7945,0
HSPBP1_like,1.354321765040909e-5,0.18639326324630348,NA,0.36567347644079334,NA,0.6728443002255396,insig,Cold_high_EM,filtered,gene441,human_blastn,211,4,636,0,1.354321765040909e-5,1,1,1,rna880,0
Tmem74b,2.7117052116240183e-07,2.4342108619774425e-7,7.892136884943733e-10,NA,NA,NA,Winter_low,Winter_low,Winter_low,gene4412,reference,232,2,8359,0,7.892136884943733e-10,0,1,0,rna7955,0
Psmf1,1.3748459040181622e-5,0.005261883359094418,7.991028472164103e-9,0.0037728612529286856,0.0195485017981912,0.03535862079293761,insig,Winter_high,Winter_high,gene4413,reference,271,7,1680,0,7.991028472164103e-9,0,1,1,rna7956,0
Mroh5,1.153978103647313e-8,2.493846126167365e-6,0.006296316981734027,NA,NA,NA,Winter_low,IBA_low,insig,gene442,reference,1314,31,4103,0,1.153978103647313e-8,0,1,0,rna881,0
Srxn1,1.155281500243687e-4,0.1264071363569423,5.203779100556805e-8,4.359650603121875e-6,6.76929157999244e-9,4.349684836799667e-7,insig,Winter_high,Cold_high_EL,gene4422,reference,138,2,2431,0,5.203779100556805e-8,0,1,1,rna7964,0
Csnk2a1,2.3288730491136057e-4,0.011481931588464885,0.01802036194329427,0.9049920917276467,0.20985252552715186,0.7430316830428184,insig,IBA_high,insig,gene4423,reference,391,13,2679,0,2.3288730491136057e-4,0,1,1,rna7965,0
Tbc1d20,2.5703586920879853e-16,9.781952966793366e-8,1.8398811173946147e-10,1.0494146317281113e-5,0.0022960172328075207,0.17066207340443384,Winter_high,Cold_high_EM,Cold_high_EM,gene4424,reference,403,8,3202,0,2.5703586920879853e-16,0,1,1,rna7967,0
Sox12,8.802504627263053e-4,7.241769429869832e-4,7.388418097283466e-6,0.24940548412177097,NA,0.01173233308889902,Cold_low_EM,Cold_low_EL,Cold_low_EM,gene4429,reference,56,1,2267,0,7.388418097283466e-6,0,1,1,rna7978,0
Hm13,2.055035162837109e-4,2.5619561053192403e-07,0.4446848782056319,0.0010272777914325524,0.5943429020333745,0.7250992490192251,Winter_high,Winter_high,insig,gene4444,reference,394,13,1776,0,2.5619561053192403e-07,0,1,1,rna7997,0
Bcl2l1,1.3956289254844534e-4,0.012305496061568298,0.032341604979252085,0.4326027845711762,6.963084630202391e-4,0.14741271966311695,insig,Cold_high_EM,insig,gene4449,reference,233,3,2552,0,1.3956289254844534e-4,0,1,1,rna8002,0
Tm9sf4,1.565478640185009e-9,0.00805494950763721,0.00799276136232518,1.941025872834658e-6,0.41350302083527457,0.28797175964854793,insig,IBA_low,insig,gene4459,reference,642,18,4423,0,1.565478640185009e-9,0,1,1,rna8021,0
Plagl2,2.475721170804068e-22,2.7792271263677838e-27,1.1540899406400332e-41,9.144640855715857e-18,6.368031764070709e-5,2.424946341308387e-6,Cold_low_EL,Cold_low_EL,Cold_low_EM,gene4461,reference,496,3,2600,0,1.1540899406400332e-41,0,1,1,rna8024,0
Asxl1,3.615647783463689e-5,0.0024293994344702806,0.006496399340744878,0.07488241906767519,0.05028626950243644,0.3114552688458951,insig,Unassigned,insig,gene4464,reference,1552,12,6624,0,3.615647783463689e-5,0,1,1,rna8031,0
Mapre1,3.4782430102984454e-8,2.2109379321824507e-6,0.03827841355763035,8.703240391377972e-7,0.007254058232529218,0.1543973799241063,Winter_high,Winter_high,insig,gene4468,reference,204,6,2408,0,3.4782430102984454e-8,0,1,1,rna8037,0
Ago2,7.585348750456386e-27,4.975724732376603e-16,0.010133873426644022,1.5077445228234895e-4,0.11488016262800436,0.5253983775013251,Cold_low_EM,Cold_low_EL,insig,gene448,reference,813,18,13909,0,7.585348750456386e-27,0,1,1,rna899,0
Xpnpep1,2.0096506851932883e-5,0.01956546118862406,0.006933530297709592,0.28482945741741517,0.02931541341074561,0.5569378408228877,insig,Winter_high,insig,gene4480,reference,666,21,2519,0,2.0096506851932883e-5,0,1,1,rna8047,0
Mxi1,7.072482398463918e-8,3.083274851455661e-5,3.532323955173479e-11,0.38356962635015,0.0019477670614417475,0.2558406478448902,Unassigned,Cold_low_EM,Cold_low_EM,gene4484,reference,192,6,2429,0,3.532323955173479e-11,0,1,1,rna8056,0
Smndc1,2.101509481458437e-12,1.0106810341998054e-05,4.811777861056377e-8,5.871602668291224e-4,6.87762720806434e-4,0.021239962040682896,Cold_low_EM,Cold_low_EM,Cold_low_EM,gene4486,reference,315,6,2811,0,2.101509481458437e-12,0,1,1,rna8058,0
Pdcd4,6.329025275671842e-9,0.014317248969377729,0.10148983786555694,0.4804458544345307,0.05536845477608556,0.55188288355103,insig,Cold_low_EL,insig,gene4491,reference,469,11,1551,0,6.329025275671842e-9,0,1,1,rna8062,0
Bbip1,1.3733839989727676e-4,1.1832385382074752e-5,0.0012563617385010187,0.5592986432868322,0.0806398873074564,0.07773665948469029,Cold_high_EH,Cold_high_EH,insig,gene4492,reference,53,5,411,0,1.1832385382074752e-5,0,1,1,rna8063,0
Adra2a,9.355130286485263e-11,0.08048729604734989,0.1734085441264499,NA,NA,0.0016012739165595427,insig,Cold_low_EM,insig,gene4494,reference,322,2,2749,0,9.355130286485263e-11,0,1,1,rna8067,0
Arrdc3,2.4396111112720754e-9,0.13691732562451125,1.956492913491332e-10,1.7067940915911684e-9,1.2118352345683376e-30,9.955535658809108e-23,insig,Cold_low_EM,Cold_low_EM,gene45,reference,414,8,4321,0,1.956492913491332e-10,0,1,1,rna75,0
Trappc9,5.5207247756003695e-8,0.0690227244513915,1.1323749875510995e-5,1.8460475732864797e-5,1.270947107320538e-4,0.22132786304591553,insig,Cold_high_EM,Cold_high_EM,gene451,reference,1146,23,4097,0,5.5207247756003695e-8,0,1,1,rna902,0
Dclre1a,4.51420471651863e-10,2.182093849885004e-10,8.904980843361479e-12,0.06408325725264186,0.002861699280943707,6.765532211308137e-4,Cold_low_EM,Cold_low_EM,Cold_low_EM,gene4512,reference,1044,10,4457,0,8.904980843361479e-12,0,1,1,rna8125,0
Nhlrc2,1.1105468726808298e-14,2.2861942384094637e-7,2.0311104907262278e-16,0.1401435097312182,0.24522307152626535,0.6938920809900204,Winter_low,Cold_low_EM,Cold_low_EM,gene4513,reference,726,12,5187,0,2.0311104907262278e-16,0,1,1,rna8127,0
Ccdc186,4.27841211762772e-6,0.06343817907992541,0.12078980674119635,0.027067141375946766,0.03055659066912807,0.4105912476642364,insig,Cold_low_EL,insig,gene4517,reference,931,17,6947,0,4.27841211762772e-6,0,1,1,rna8134,0
Kcnk9,1.5845879102054767e-4,8.314523378092886e-4,0.17497241206431266,0.03913718632703741,NA,NA,Unassigned,Unassigned,insig,gene452,reference,372,3,3530,0,1.5845879102054767e-4,0,1,1,rna904,0
Fam160b1,5.644828504224288e-12,4.924353523219309e-17,0.09208368839998986,0.28788203144323593,0.051081170992429654,0.7661987960105299,Cold_low_EM,Cold_low_EM,insig,gene4522,reference,858,17,2754,0,4.924353523219309e-17,0,1,1,rna8140,0
Slc18a2,1.0550417591346004e-5,NA,NA,0.4148463958082337,NA,NA,filtered,Winter_low,filtered,gene4539,reference,518,15,1765,0,1.0550417591346004e-5,0,1,1,rna8164,0
Rab11fip2,3.6232237075779466e-13,0.7080501790603996,4.673989752536611e-6,0.11561777671020175,0.9423820464566208,0.03957892710064091,insig,Cold_low_EM,Cold_low_EM,gene4542,reference,513,5,5837,0,3.6232237075779466e-13,0,1,1,rna8168,0
Prlhr,6.079583902882705e-10,NA,NA,NA,NA,NA,filtered,Unassigned,filtered,gene4544,reference,370,1,4553,0,6.079583902882705e-10,0,1,0,rna8174,0
Cacul1,2.3279426154386755e-16,2.1022914195502382e-24,7.460826290257443e-5,0.4152619521926109,6.037407543819541e-4,0.40435203306072004,Cold_low_EM,IBA_high,Cold_low_EM,gene4545,reference,440,9,3614,0,2.1022914195502382e-24,0,1,1,rna8175,0
Eif3a,7.4834924302651e-12,1.167140492961304e-10,0.024328353499060092,0.13018969552905724,0.1073399426952535,0.8599996794342827,IBA_high,IBA_high,insig,gene4548,reference,1282,20,5247,0,7.4834924302651e-12,0,1,1,rna8178,0
Grk5,2.368797216165923e-8,1.3795949087757816e-6,2.571039771255437e-9,0.3142754578699139,0.7098662197310727,0.4384378657663266,Cold_low_EL,Cold_low_EL,Cold_low_EL,gene4554,reference,485,15,5588,0,2.571039771255437e-9,0,1,1,rna8186,0
Tial1,1.4220448315035685e-4,0.017645434337139946,0.1315151919100052,0.38086657446331346,0.005026710331930623,4.7639890971708454e-4,insig,Cold_high_EH,insig,gene4556,reference,392,12,3827,0,1.4220448315035685e-4,0,1,1,rna8193,0
Bag3,2.7922418001350363e-8,0.015185184478752294,2.978343602073104e-4,0.07603106344615876,4.626083569788428e-5,0.3252175084350969,insig,Cold_low_EL,Unassigned,gene4557,reference,581,4,2610,0,2.7922418001350363e-8,0,1,1,rna8199,0
INPP5F,1.0669569688118304e-4,0.04046038693115757,0.06367918419233186,0.010274642832107892,NA,0.057927428732384115,insig,Unassigned,insig,gene4560,human_blastn,256,8,1032,0,1.0669569688118304e-4,0,1,1,rna8202,0
Inpp5f,9.300313579076277e-14,0.02730242050958914,0.14802737435351027,0.021944531595018656,0.19261382499094865,0.3564063803174211,insig,Winter_low,insig,gene4561,reference,540,7,2638,0,9.300313579076277e-14,0,1,1,rna8203,0
Mcmbp,6.190247494840762e-5,1.3860911270181941e-5,0.010870509463365503,0.14807634953765553,0.0010190957712471957,0.010787267829776279,IBA_high,IBA_high,insig,gene4562,reference,570,15,4287,0,1.3860911270181941e-5,0,1,1,rna8204,0
Sec23ip,1.3325307551231448e-4,0.17206457195001623,0.006278981843234129,0.0015376561577927798,0.0026322455482627825,0.013404497497697948,insig,IBA_high,insig,gene4563,reference,1001,19,3852,0,1.3325307551231448e-4,0,1,1,rna8205,0
Fgfr2,2.952332038001127e-18,1.3026511389081974e-9,5.768403990153735e-22,0.0031981563180218256,0.02052276420515098,0.5950903724132988,Unassigned,Cold_low_EH,Cold_low_EH,gene4568,reference,864,17,3395,0,5.768403990153735e-22,0,1,1,rna8212,0
Plekha1,4.7340931341748654e-5,0.36219504523148904,0.11947051324268661,0.026855228050018977,0.03984532291027061,1.1543855680225604e-4,insig,Cold_low_EL,insig,gene4576,reference,403,10,3466,0,4.7340931341748654e-5,0,1,1,rna8229,0
Acadsb,9.585599083245905e-7,0.07856434777191924,0.17991036056932955,0.3180416820114,2.2076990424665408e-5,0.2013254153125172,insig,Unassigned,insig,gene4586,reference,432,11,1973,0,9.585599083245905e-7,0,1,1,rna8241,0
Bub3,1.292948320708609e-10,4.533223563751051e-5,0.004265187685489685,0.0724334355483673,0.08279134809056968,2.4874992191900776e-4,Winter_high,Winter_high,insig,gene4590,reference,354,8,2084,0,1.292948320708609e-10,0,1,1,rna8244,0
Gpr26,1.374812739331546e-7,0.0022340319030676645,0.012067483076050243,NA,NA,NA,insig,Cold_low_EL,insig,gene4591,reference,244,3,1393,0,1.374812739331546e-7,0,1,0,rna8247,0
Lhpp,1.4306516261648386e-5,0.001553541906127602,1.707266537260991e-5,0.5118062268767603,8.798105709641405e-21,0.4576599749227677,insig,IBA_low,IBA_low,gene4596,reference,296,7,2249,0,1.4306516261648386e-5,0,1,1,rna8253,0
Ctbp2,8.71323570474465e-6,0.06962760897102824,0.15395544815169457,0.08742667633455324,NA,0.0630238531993524,insig,Cold_low_EL,insig,gene4604,reference,985,9,4440,0,8.71323570474465e-6,0,1,1,rna8269,0
Bccip,7.424375924490053e-5,0.0016043817921473481,0.002612147891362491,0.13329455762554304,0.35342804921817406,0.49434863677139135,insig,Winter_high,insig,gene4610,reference,315,7,1212,0,7.424375924490053e-5,0,1,1,rna8276,0
Fam196a,5.648289937170323e-4,1.9476036692311658e-7,0.1429479055669,0.006440740568165708,NA,NA,Cold_low_EL,Cold_low_EL,insig,gene4616,reference,503,4,8051,0,1.9476036692311658e-7,0,1,1,rna8285,0
Bnip3,6.667821703522907e-18,1.4565273777790694e-10,3.805001915996251e-6,0.002222568790827525,0.25548617279540914,0.5927848102341109,Cold_high_EM,Winter_high,Cold_high_EM,gene4632,reference,229,7,1441,0,6.667821703522907e-18,0,1,1,rna8310,0
Lrrc27,2.5149895073857035e-4,0.061644295242759724,NA,NA,NA,NA,insig,Cold_high_EM,filtered,gene4637,reference,517,10,1777,0,2.5149895073857035e-4,0,1,0,rna8326,0
Inpp5a,7.476376545677051e-6,0.2903012405354315,0.012805895581348578,0.0033380549698914254,0.4212960368205708,0.695012135084994,insig,Cold_low_EM,insig,gene4640,reference,364,15,2468,0,7.476376545677051e-6,0,1,1,rna8330,0
Cfap46,2.2831306593648252e-4,NA,NA,NA,NA,NA,filtered,IBA_low,filtered,gene4642,reference,2636,60,7912,0,2.2831306593648252e-4,0,1,0,rna8332,0
LOC110597723,6.117159030615176e-4,0.09925306660109186,8.316272060798118e-4,0.056106583372967755,NA,NA,insig,IBA_low,Unassigned,gene4643,reference,96,3,2950,0,6.117159030615176e-4,0,1,1,rna8333,0
Adgra1,2.6005553773454776e-6,0.45111323065967157,1.5019981343269996e-6,0.008917339660454531,NA,NA,insig,Cold_high_EH,Cold_high_EM,gene4644,reference,566,7,4184,0,1.5019981343269996e-6,0,1,1,rna8335,0
Kndc1,2.151392617535465e-12,0.5424814216099367,0.06910405115142565,NA,NA,NA,insig,Unassigned,insig,gene4645,reference,1757,30,6825,0,2.151392617535465e-12,0,1,0,rna8336,0
Tubgcp2,2.036587463420053e-16,1.6344420594344185e-4,8.333798983190032e-12,0.3866016253144322,1.0331081554128925e-5,0.0018459265769759853,Cold_high_EM,Cold_high_EH,Cold_high_EM,gene4649,reference,905,18,3172,0,2.036587463420053e-16,0,1,1,rna8342,0
St3gal1,2.550207133443194e-4,0.11718280557695354,6.838615020280221e-6,0.44537591485397615,0.5985249883172387,0.0022537652235173015,insig,IBA_high,IBA_high,gene465,reference,340,8,5763,0,6.838615020280221e-6,0,1,1,rna922,0
Echs1,2.2547562431561696e-4,0.008805252206494864,0.05426032245879433,0.030108657440408092,0.08973396293899763,0.6377520973761492,insig,Cold_high_EH,insig,gene4654,reference,290,8,1353,0,2.2547562431561696e-4,0,1,1,rna8351,0
Mtg1,1.0577891598627067e-5,0.024271257158063584,0.047563369842786515,0.10693037621667674,2.217414320518512e-6,1.3456215363416656e-12,insig,Cold_high_EH,insig,gene4656,reference,350,11,1371,0,1.0577891598627067e-5,0,1,1,rna8354,0
Ercc6l2,1.706507022393682e-4,0.0010051560928142586,4.016764426993721e-9,0.0755464451069163,0.015548805773307622,0.18775214575340293,insig,Cold_low_EM,Winter_low,gene4668,reference,455,3,2756,0,4.016764426993721e-9,0,1,1,rna8366,0
Znf367,3.179589126591334e-7,0.0017268960045664606,0.0019321384967231317,0.012670375142114358,NA,0.40244866034491633,insig,Winter_low,insig,gene4671,reference,234,5,2971,0,3.179589126591334e-7,0,1,1,rna8369,0
Ctsv,2.6288726309195066e-9,1.3496557155707485e-4,0.020137516540326944,0.3292393155568205,0.044130295559873224,0.32898184275980824,Winter_high,Winter_high,insig,gene4677,reference,332,8,1577,0,2.6288726309195066e-9,0,1,1,rna8384,0
Znf658,1.3998926511271659e-5,0.005406700873608964,NA,2.6429762769838175e-8,NA,1.5332457593807316e-5,insig,Cold_low_EM,filtered,gene4680,reference,1089,5,4771,0,1.3998926511271659e-5,0,1,1,rna8388,0
ZNF717_containing_gene4682,9.394240279734638e-4,0.5686212044040306,3.611443302576726e-4,1.3202618008393132e-7,2.2754416192112857e-7,0.0032479525326228826,insig,Cold_low_EM,Cold_low_EM,gene4682,human_blastn,528,6,2673,0,3.611443302576726e-4,1,1,1,rna8391,0
Mfsd14b,1.51330223030225e-11,3.9321997259918205e-6,0.005677610006987587,0.03269695244165772,5.6830816641604996e-5,0.09743165062924335,IBA_high,Cold_low_EM,insig,gene4683,reference,534,12,2345,0,1.51330223030225e-11,0,1,1,rna8396,0
Ippk,4.858310452899274e-5,7.74824491107526e-6,2.104321195835349e-7,0.34132016363510126,7.344914187215235e-5,0.7143467535721143,Unassigned,Winter_high,Winter_high,gene4695,reference,489,13,2850,0,2.104321195835349e-7,0,1,1,rna8413,0
Bicd2,3.0598702118021305e-18,3.852945003093642e-4,9.958428666902472e-4,0.038227151993612665,2.865474079264582e-11,1.228917828323783e-6,Unassigned,Cold_low_EM,Cold_low_EL,gene4696,reference,855,7,6457,0,3.0598702118021305e-18,0,1,1,rna8415,0
Phf20l1,9.470434736721374e-18,2.8525966201442635e-8,0.10772687987517009,0.01644252176869053,0.3214337309926717,0.00399316435046683,Cold_low_EM,Cold_low_EL,insig,gene470,reference,1023,20,6688,0,9.470434736721374e-18,0,1,1,rna932,0
Wnk2,4.69693936455672e-6,0.5651261783029603,0.18687491529130534,0.807664827570486,NA,NA,insig,Cold_high_EL,insig,gene4702,reference,1879,29,6152,0,4.69693936455672e-6,0,1,1,rna8424,0
FAM120A_gene4703,2.191350100887541e-12,0.09041331467414462,5.945821501738914e-5,0.080460528959587,0.9166974237667934,0.7094574866782593,insig,Winter_high,Winter_high,gene4703,human_blastn,1116,18,4537,0,2.191350100887541e-12,0,1,1,rna8425,0
Znf618,2.0207474619203413e-10,3.4717754786378806e-10,0.0012487035444715968,0.5983049763442451,NA,0.07155229907939631,Cold_low_EM,Cold_low_EM,insig,gene4707,reference,1095,17,9194,0,2.0207474619203413e-10,0,1,1,rna8428,0
Col27a1,2.4287981945906095e-20,0.219632982618123,3.6230222928606836e-6,0.5983049763442451,0.12679384850315528,0.21184143500796507,insig,Unassigned,Unassigned,gene4710,reference,1644,60,7123,0,2.4287981945906095e-20,0,1,1,rna8431,0
